tradingsymbol,exchange,name,instrument_token,segment,tick_size,lot_size,instrument_type,sector,industry,is_fo_enabled,is_active
ROSSTECH,NSE,ROSSELL TECHSYS,7002369,NSE,0.05,1,STOCK,Industrials,Aerospace & Defense,0,1
INNOVANA,NSE,INNOVANA THINKLABS,7105025,NSE,0.05,1,STOCK,Technology,Software - Application,0,1
MOBIKWIK,NSE,ONE MOBIKWIK SYSTEMS,7179777,NSE,0.01,1,STOCK,Technology,Software - Infrastructure,0,1
ANUHPHR,NSE,ANUH PHARMA,7248385,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
DAMCAPITAL,NSE,DAM CAPITAL ADVISORS,7337473,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
MAMATA,NSE,MAMATA MACHINERY,7343873,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
TRANSRAILL,NSE,TRANSRAIL LIGHTING,7350785,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
CEWATER,NSE,CONCORD ENVIRO SYSTEMS L,7363585,NSE,0.05,1,STOCK,Utilities,Utilities - Regulated Water,0,1
SANATHAN,NSE,SANATHAN TEXTILES,7374081,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
VENTIVE,NSE,VENTIVE HOSPITALITY,7384833,NSE,0.05,1,STOCK,Consumer Cyclical,Lodging,0,1
PROZONER,NSE,PROZONE REALTY,7387905,NSE,0.01,1,STOCK,Real Estate,Real Estate - Diversified,0,1
CARRARO,NSE,CARRARO INDIA,7393025,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
SENORES,NSE,SENORES PHARMACEUTICALS L,7395329,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - General,0,1
KITEX,NSE,KITEX GARMENTS,7398145,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
MAYURUNIQ,NSE,MAYUR UNIQUOTERS,7399937,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
ROSSELLIND,NSE,ROSSELL INDIA,7401729,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
UNIMECH,NSE,UNIMECH AEROSPACE N MFG L,7413761,NSE,0.1,1,STOCK,Industrials,Aerospace & Defense,0,1
TVSHLTD,NSE,TVS HOLDINGS,7426049,NSE,1.0,1,STOCK,Consumer Cyclical,Auto Parts,0,1
INDOFARM,NSE,INDO FARM EQUIPMENT,7430401,NSE,0.01,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
ZUARI,NSE,ZUARI AGRO CHEMICALS,7436801,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
SETL,NSE,STANDARD ENGNG TCNLGY,7443201,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
QUADFUTURE,NSE,QUADRANT FUTURE TEK,7446273,NSE,0.05,1,STOCK,Industrials,Railroads,0,1
DDEVPLSTIK,NSE,DDEV PLASTIKS IND,7449089,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
CARERATING,NSE,CARE RATINGS,7452929,NSE,0.1,1,STOCK,Financial Services,Financial Data & Stock Exchanges,0,1
PCJEWELLER,NSE,PC JEWELLER,7455745,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
NAVKARURB,NSE,NAVKAR URBANSTRUCTURE,7461377,NSE,0.01,1,STOCK,Basic Materials,Building Materials,0,1
LAXMIDENTL,NSE,LAXMI DENTAL,7467777,NSE,0.01,1,STOCK,Healthcare,Medical Instruments & Supplies,0,1
STALLION,NSE,STALLION IND FLUOROCHEM L,7476225,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
DENTA,NSE,DENTA WATER N INFRA SOL L,7489537,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
VMART,NSE,VMART RETAIL,7496705,NSE,0.05,1,STOCK,Consumer Cyclical,Department Stores,0,1
MOHITIND,NSE,MOHIT INDUSTRIES,7532289,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SUPREME,NSE,SUPREME HOLDIN N HOSP I L,7536385,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
AGARWALEYE,NSE,DR AGARWALS HEALTH CARE L,7539713,NSE,0.05,1,STOCK,Healthcare,Medical Instruments & Supplies,0,1
MOSCHIP,NSE,MOSCHIP TECHNOLOGIES,7541505,NSE,0.01,1,STOCK,Technology,Semiconductor Equipment & Materials,0,1
PROTEAN,NSE,PROTEAN EGOV TECHNO,7544833,NSE,0.05,1,STOCK,Technology,Information Technology Services,0,1
MCLOUD,NSE,MAGELLANIC CLOUD,7547393,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
NIBE,NSE,NIBE,7548673,NSE,0.1,1,STOCK,Industrials,Conglomerates,0,1
ORCHASP,NSE,ORCHASP,7549953,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
NATCAPSUQ,NSE,NATURAL CAPSULES,7573249,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
JUBLCPL,NSE,JUBILANT AGRI N CON PRO L,7575041,NSE,0.1,1,STOCK,Basic Materials,Specialty Chemicals,0,1
REPCOHOME,NSE,REPCO HOME FINANCE,7577089,NSE,0.05,1,STOCK,Financial Services,Mortgage Finance,0,1
AJAXENGG,NSE,AJAX ENGINEERING,7583745,NSE,0.05,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
BAJAJINDEF,NSE,INDEF MANUFACTURING,7597569,NSE,0.05,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
QPOWER,NSE,QUALITY POWER ELEC EQUP L,7606017,NSE,0.1,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
GUJTHEM,NSE,GUJARAT THEMIS BIOSYN,7611137,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
NIBL,NSE,NRB INDUS. BEARINGS,7611649,NSE,0.01,1,STOCK,Industrials,Tools & Accessories,0,1
VIVIDHA,NSE,VISAGAR POLYTEX,7648513,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
JUSTDIAL,NSE,JUSTDIAL,7670273,NSE,0.05,1,STOCK,Communication Services,Internet Content & Information,0,1
ATULAUTO,NSE,ATUL AUTO,7685889,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Manufacturers,0,1
ORIENTCEM,NSE,ORIENT CEMENT,7702785,NSE,0.01,1,STOCK,Basic Materials,Building Materials,0,1
PRABHA,NSE,PRABHA ENERGY,7714305,NSE,0.01,1,STOCK,Energy,Oil & Gas E&P,0,1
BHARATSE,NSE,BHARAT SEATS,7742465,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
ISHANCH,NSE,ISHAN DYES N CHEMICALS L,7743745,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
ESSENTIA,NSE,INTEGRA ESSENTIA,7762689,NSE,0.01,1,STOCK,Consumer Defensive,Food Distribution,0,1
SPECTRUM,NSE,SPECTRUM ELECTRIC IND,7796481,NSE,0.1,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
PILITA,NSE,PIL ITALICA LIFESTYLE,7893761,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
THOMASCOTT,NSE,THOMAS SCOTT (INDIA),7940353,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
DBSTOCKBRO,NSE,DB (INT) STOCK BROKERS,7963393,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
COMPUSOFT,NSE,COMPUCOM SOFTWARE,7971329,NSE,0.01,1,STOCK,Consumer Defensive,Education & Training Services,0,1
NDL,NSE,NANDAN DENIM,8002049,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
LYPSAGEMS,NSE,LYPSA GEMS & JEWEL,8055809,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
ORBTEXP,NSE,ORBIT EXPORTS,8057601,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
JPOLYINVST,NSE,JIND POL INV & FIN CO,8065793,NSE,0.1,1,STOCK,Financial Services,Asset Management,0,1
SREEL,NSE,SREELEATHERS,8150273,NSE,0.01,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
CIFL,NSE,CAPITAL INDIA FINANCE,193539841,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
TINNARUBR,NSE,TINNA RUBBER AND INFR,193541121,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
WAAREERTL,NSE,WAAREE RENEWABLE TECH,193545729,NSE,0.1,1,STOCK,Utilities,Utilities - Renewable,0,1
NPST,NSE,NETWORK PEOPLE SRV TECH L,193618945,NSE,0.1,1,STOCK,Technology,Software - Application,0,1
KRISHIVAL,NSE,KRISHIVAL FOODS,193736193,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
OSWALPUMPS,NSE,OSWAL PUMPS,193741313,NSE,0.05,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
PRIMO,NSE,PRIMO CHEMICALS,193772801,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
RAJOOENG,NSE,RAJOO ENGINEERS,193804545,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
SCODATUBES,NSE,SCODA TUBES,193914369,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
DIGITIDE,NSE,DIGITIDE SOLUTIONS,193923841,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
BLUSPRING,NSE,BLUSPRING ENTERPRISES,193925121,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
ARIS,NSE,ARISINFRA SOLUTIONS,193949185,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
FISCHER,NSE,FISCHER MEDICAL VENTURE L,193960449,NSE,0.01,1,STOCK,Healthcare,Medical Devices,0,1
PICCADIL,NSE,PICCADILY AGRO INDUSTRI L,193985025,NSE,0.05,1,STOCK,Consumer Defensive,Beverages - Wineries & Distilleries,0,1
SAMBHV,NSE,SAMBHV STEEL TUBES,193988353,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
BRIGHOTEL,NSE,BRIGADE HOTEL VENTURE,193995265,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
IGCL,NSE,INDOGULF CROPSCIENCES,193997057,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
RMDRIP,NSE,R M DRIP & SPRINK SYS,194005505,NSE,0.01,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
INDIQUBE,NSE,INDIQUBE SPACES,194008321,NSE,0.01,1,STOCK,Real Estate,Real Estate Services,0,1
CRIZAC,NSE,CRIZAC,194009601,NSE,0.01,1,STOCK,Consumer Defensive,Education & Training Services,0,1
EBGNG,NSE,GNG ELECTRONICS,194012673,NSE,0.05,1,STOCK,Technology,Computer Hardware,0,1
BORANA,NSE,BORANA WEAVES,194027265,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
BELLACASA,NSE,BELLA CASA FASH AND RET L,194032129,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
EUROBOND,NSE,EURO PANEL PRODUCTS,194035969,NSE,0.01,1,STOCK,Industrials,Building Products & Equipment,0,1
PASHUPATI,NSE,PASHUPATI COTSPIN,194036481,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SMARTWORKS,NSE,SMARTWORKS COWORKING SP L,194039041,NSE,0.05,1,STOCK,Real Estate,Real Estate Services,0,1
CHEMBONDCH,NSE,CHEMBOND CHEMICAL,194045185,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
SHANTIGOLD,NSE,SHANTI GOLD INTERNATION L,194048513,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
JSLL,NSE,JEENA SIKHO LIFECARE,194077441,NSE,0.05,1,STOCK,Healthcare,Medical Care Facilities,0,1
LOTUSDEV,NSE,SRI LOTUS DEVLPRS N RTY L,194085121,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
MBEL,NSE,M AND B ENGINEERING,194086401,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
PROSTARM,NSE,PROSTARM INFO SYSTEMS,194092289,NSE,0.01,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
ALLTIME,NSE,ALL TIME PLASTICS,194162689,NSE,0.01,1,STOCK,Consumer Defensive,Household & Personal Products,0,1
RAYMONDREL,NSE,RAYMOND REALTY,194189057,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
KALPATARU,NSE,KALPATARU,194190849,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
ELLEN,NSE,ELLENBARRIE INDUS GASES L,194192129,NSE,0.05,1,STOCK,Basic Materials,Chemicals,0,1
EFCIL,NSE,EFC (I),194220801,NSE,0.01,1,STOCK,Real Estate,Real Estate Services,0,1
REGAAL,NSE,REGAAL RESOURCES,194222081,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
ARFIN,NSE,ARFIN INDIA,194227201,NSE,0.01,1,STOCK,Basic Materials,Aluminum,0,1
SGFIN,NSE,SG FINSERVE,194266369,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
LAXMIINDIA,NSE,LAXMI INDIA FINANCE,194268929,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
SGMART,NSE,SG MART,194275585,NSE,0.05,1,STOCK,Industrials,Industrial Distribution,0,1
AMANTA,NSE,AMANTA HEALTHCARE,194280705,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
CPEDU,NSE,CAREER POINT EDUTECH,194288897,NSE,0.01,1,STOCK,Consumer Defensive,Education & Training Services,0,1
STLNETWORK,NSE,STL NETWORKS,194293249,NSE,0.01,1,STOCK,Communication Services,Telecom Services,0,1
AHCL,NSE,ANLON HEALTHCARE,194295809,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
VIKRAN,NSE,VIKRAN ENGINEERING,194297089,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
GCSL,NSE,GRETEX CORPORATE SERVICES,194300417,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
ATLANTAELE,NSE,ATLANTA ELECTRICALS,194305793,NSE,0.1,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
GANESHCP,NSE,GANESH CONSUMER PRODUCT L,194307073,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
IVALUE,NSE,IVALUE INFOSOLUTIONS,194314497,NSE,0.05,1,STOCK,Technology,Information Technology Services,0,1
GKENERGY,NSE,GK ENERGY,194316289,NSE,0.01,1,STOCK,Utilities,Utilities - Renewable,0,1
SAATVIKGL,NSE,SAATVIK GREEN ENERGY,194318593,NSE,0.05,1,STOCK,Technology,Solar,0,1
RHETAN,NSE,RHETAN TMT,194319873,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
DEVX,NSE,DEV ACCELERATOR,194324225,NSE,0.01,1,STOCK,Real Estate,Real Estate Services,0,1
SHRINGARMS,NSE,SHRINGAR HOU OF MANGALS L,194327809,NSE,0.01,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
ABCOTS,NSE,A B COTSPIN INDIA,194337281,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
MWL,NSE,MANGALAM WORLDWIDE,194347265,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
TIGERLOGS,NSE,TIGER LOGISTICS (INDIA) L,194349057,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
TRUALT,NSE,TRUALT BIOENERGY,194357761,NSE,0.05,1,STOCK,Energy,Oil & Gas Refining & Marketing,0,1
FINKURVE,NSE,FINKURVE FINANCIAL SERV L,194365185,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
EPACKPEB,NSE,EPACK PREFAB TECHN,194368257,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
BMWVENTLTD,NSE,BMW VENTURES,194369537,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
BLUESTONE,NSE,BLUESTONE JEWEL LFSTL,194378497,NSE,0.05,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
CRAMC,NSE,CANARA ROBECO AMC,194383617,NSE,0.05,1,STOCK,Financial Services,Asset Management,0,1
RUBICON,NSE,RUBICON RESEARCH,194384897,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - General,0,1
PACEDIGITK,NSE,PACE DIGITEK,194391553,NSE,0.01,1,STOCK,Technology,Communication Equipment,0,1
SYSTMTXC,NSE,SYSTEMATIX CORP SERVICE L,194394881,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
MONEYBOXX,NSE,MONEYBOXX FINANCE,194401537,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
SOLEX,NSE,SOLEX ENERGY,194405633,NSE,0.1,1,STOCK,Technology,Solar,0,1
ADVANCE,NSE,ADVANCE AGROLIFE,194406913,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
OMFREIGHT,NSE,OM FREIGHT FORWARDERS,194409217,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
WEWORK,NSE,WEWORK INDIA MANAGEMENT L,194415105,NSE,0.05,1,STOCK,Real Estate,Real Estate Services,0,1
PATELRMART,NSE,PATEL RETAIL,194416385,NSE,0.01,1,STOCK,Consumer Cyclical,Department Stores,0,1
SHREEJISPG,NSE,SHREEJI SHIPPING GLOBAL L,194418689,NSE,0.05,1,STOCK,Industrials,Marine Shipping,0,1
VIKRAMSOLR,NSE,VIKRAM SOLAR,194419969,NSE,0.01,1,STOCK,Technology,Solar,0,1
MIDWESTLTD,NSE,MIDWEST,194436353,NSE,0.1,1,STOCK,Basic Materials,Building Materials,0,1
ORKLAINDIA,NSE,ORKLA INDIA,194449665,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
STUDDS,NSE,STUDDS ACCESSORIES,194454273,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
MODIS,NSE,MODIS NAVNIRMAN,194496513,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
ADVENTHTL,NSE,ADVENT HOTELS INTERNATI L,194500865,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
EUROPRATIK,NSE,EURO PRATIK SALES,194508033,NSE,0.05,1,STOCK,Basic Materials,Building Materials,0,1
BETA,NSE,BETA DRUGS,194519553,NSE,0.1,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
SHILCTECH,NSE,SHILCHAR TECHNOLOGIES,194520833,NSE,0.5,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
CAPILLARY,NSE,CAPILLARY TECHNO INDIA L,194525953,NSE,0.05,1,STOCK,Technology,Software - Infrastructure,0,1
UTLSOLAR,NSE,FUJIYAMA POWER SYSTEMS L,194528257,NSE,0.05,1,STOCK,Technology,Solar,0,1
SOLARWORLD,NSE,SOLARWORLD ENERGY SOL,194541825,NSE,0.01,1,STOCK,Technology,Solar,0,1
STYL,NSE,SESHAASAI TECHNOLOGIES L,194543105,NSE,0.01,1,STOCK,Technology,Software - Infrastructure,0,1
JARO,NSE,JARO INS OF TEC MG N RE L,194547457,NSE,0.05,1,STOCK,Consumer Defensive,Education & Training Services,0,1
ARSSBL,NSE,ANAND RATHI SH N STK BR L,194548737,NSE,0.05,1,STOCK,Financial Services,Financial Conglomerates,0,1
PAUSHAKLTD,NSE,PAUSHAK,194552065,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
EXCELSOFT,NSE,EXCELSOFT TECHNOLOGIES L,194561793,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
SUDEEPPHRM,NSE,SUDEEP PHARMA,194569985,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
JAYKAY,NSE,JAYKAY ENTERPRISES,194578689,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
SKFINDUS,NSE,SKF IND (INDUSTRIAL),194585857,NSE,0.1,1,STOCK,Industrials,Tools & Accessories,0,1
GLOTTIS,NSE,GLOTTIS,194589697,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
FABTECH,NSE,FABTECH TECHNOLOGIES,194592001,NSE,0.01,1,STOCK,Healthcare,Health Information Services,0,1
CLEANMAX,NSE,CLEAN MAX ENVIRO EN SOL L,194606849,NSE,0.1,1,STOCK,Utilities,Utilities - Renewable,0,1
SRTL,NSE,SHREE RAM TWISTEX,194608129,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
MARKOLINES,NSE,MARKOLINES PAVEMENT TEC L,194612225,NSE,0.01,1,STOCK,Industrials,Infrastructure Operations,0,1
VIDYAWIRES,NSE,VIDYA WIRES,194617345,NSE,0.01,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
AEQUS,NSE,AEQUS,194619905,NSE,0.01,1,STOCK,Industrials,Aerospace & Defense,0,1
PNGSREVA,NSE,PNGS REVA DIAMOND JEWEL L,194621953,NSE,0.05,1,STOCK,Consumer Cyclical,Luxury Goods,0,1
CORONA,NSE,CORONA REMEDIES,194625025,NSE,0.1,1,STOCK,Healthcare,Drug Manufacturers - General,0,1
WAKEFIT,NSE,WAKEFIT INNOVATIONS,194626305,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
MODINATUR,NSE,MODI NATURALS,194630913,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
LEMERITE,NSE,LE MERITE EXPORTS,194636801,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
NEPHROPLUS,NSE,NEPHROCARE HEALTH SERV L,194648577,NSE,0.05,1,STOCK,Healthcare,Medical Care Facilities,0,1
PARKHOSPS,NSE,PARK MEDI WORLD,194649857,NSE,0.01,1,STOCK,Healthcare,Medical Care Facilities,0,1
KSHINTL,NSE,KSH INTERNATIONAL,194670849,NSE,0.05,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
BUILDPRO,NSE,SHANKARA BUILDPRO,194712065,NSE,0.1,1,STOCK,Consumer Cyclical,Home Improvement Retail,0,1
ADVAIT,NSE,ADVAIT ENRGY TRANSITION L,194728193,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
HALDER,NSE,HALDER VENTURE,194743041,NSE,0.01,1,STOCK,Consumer Defensive,Farm Products,0,1
BHARATCOAL,NSE,BHARAT COKING COAL,194745857,NSE,0.01,1,STOCK,Basic Materials,Coking Coal,0,1
AMAGI,NSE,AMAGI MEDIA LABS,194749441,NSE,0.05,1,STOCK,Technology,Software - Application,0,1
OMNI,NSE,OMNITECH ENGINEERING,194781441,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
DSFCL,NSE,DCM SHRIRAM FINE CHEM,194788097,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
KNAGRI,NSE,KN AGRI RESOURCES,194796289,NSE,0.01,1,STOCK,Consumer Defensive,Farm Products,0,1
KWIL,NSE,KWALITY WALL'S (INDIA) L,194802177,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
FRACTAL,NSE,FRACTAL ANALYTICS,194806017,NSE,0.05,1,STOCK,Technology,Software - Infrastructure,0,1
AYE,NSE,AYE FINANCE,194811137,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
GICL,NSE,GLOBE INTL CARRIERS,194822401,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
CEINSYS,NSE,CEINSYS TECH,194825473,NSE,0.1,1,STOCK,Industrials,Engineering & Construction,0,1
BONLON,NSE,BONLON INDUSTRIES,194830337,NSE,0.01,1,STOCK,Basic Materials,Other Industrial Metals & Mining,0,1
INA,NSE,INSOLATION ENERGY,194841345,NSE,0.01,1,STOCK,Technology,Solar,0,1
SEDEMAC,NSE,SEDEMAC MECHATRONICS,194855169,NSE,0.1,1,STOCK,Consumer Cyclical,Auto Parts,0,1
KRISHNADEF,NSE,KRISHNA DEF AND ALD IND L,194865153,NSE,0.1,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
GKSL,NSE,GUJARAT KIDNEY N SUP SP L,194866433,NSE,0.01,1,STOCK,Healthcare,Medical Care Facilities,0,1
ALGOQUANT,NSE,ALGOQUANT FINTECH,194885121,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
KOTYARK,NSE,KOTYARK INDUSTRIES,194901761,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
MARSONS,NSE,MARSONS,194914817,NSE,0.01,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
RSL,NSE,RAJPUTANA STAINLESS,194928385,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
SHADOWFAX,NSE,SHADOWFAX TECHNOLOGIES L,194936065,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
BCPL,NSE,BCPL RAILWAY INFRA,194942465,NSE,0.01,1,STOCK,Industrials,Infrastructure Operations,0,1
INNOVISION,NSE,INNOVISION,194951169,NSE,0.05,1,STOCK,Industrials,Staffing & Employment Services,0,1
CMPDI,NSE,CENTRAL MINE P N D INST L,194964737,NSE,0.01,1,STOCK,Basic Materials,Other Industrial Metals & Mining,0,1
AMIRCHAND,NSE,AMIR CHAND JAG KUM (E) L,194987521,NSE,0.01,1,STOCK,Consumer Defensive,Farm Products,0,1
SAIPARENT,NSE,SAI PARENTERALS,194988801,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - General,0,1
POWERICA,NSE,POWERICA,194990081,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
SAHLIBHFI,NSE,SHALIBHADRA FINANCE,194992129,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
GSPCROP,NSE,GSP CROP SCIENCE,195133185,NSE,0.05,1,STOCK,Basic Materials,Agricultural Inputs,0,1
OMPOWER,NSE,OM POWER TRANSMISSION,195182593,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
AMBALALSA,NSE,AMBALAL SARABHAI ENT L,195211009,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
BATLIBOI,NSE,BATLIBOI,195217409,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
BIMETAL,NSE,BIMETAL BEARINGS,195222529,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
BTTL,NSE,BHILWARA TECHNICAL TEXT L,195230209,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
COCKERILL,NSE,JOHN COCKERILL INDIA,195231489,NSE,0.5,1,STOCK,Industrials,Metal Fabrication,0,1
ELANTAS,NSE,ELANTAS BECK INDIA,195239169,NSE,0.5,1,STOCK,Basic Materials,Specialty Chemicals,0,1
MAJESAUT,NSE,MAJESTIC AUTO,195270913,NSE,0.05,1,STOCK,Real Estate,Real Estate Services,0,1
METROGLOBL,NSE,METROGLOBAL,195276033,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
MMWL,NSE,MEDIA MATRIX WORLDWIDE L,195277313,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
NITTAGELA,NSE,NITTA GELATIN INDIA,195282945,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
