date,underlying,open,high,low,close,volume,ma10,ma20,ma50,ma90,rsi14,atr14,bb_upper,bb_middle,bb_lower,bb_width,ret_5d,ret_10d,ret_20d,ret_60d,volatility_10d,volatility_20d,volume_10d,volume_20d,trend_efficiency_5d,trend_efficiency_10d,trend_efficiency_20d,trend_efficiency_60d,relative_strength_vs_sector,ma5d_slope,ma10d_slope,ma20_slope,ma50_slope,recent_high_5d,recent_low_5d,recent_high_10d,recent_low_10d,recent_high_20d,recent_low_20d,range_position_5d,range_position_10d,range_position_20d,hindsight_regime,hindsight_regime_lookahead_days,hindsight_regime_forward_return,hindsight_regime_forward_efficiency,hindsight_regime_realized_range,current_regime,current_trend_ret60_015_regime,current_trend_ret60_010_regime,current_trend_eff60_020_regime,current_trend_ma50_flat_ok_regime,current_trend_ma20_slope_only_regime,current_trend_stack_ma10_ma20_regime,current_trend_ret20_eff20_regime,current_trend_ret10_eff10_regime,current_trend_range10_ret5_eff5_regime,current_trend_range20_ret5_ma5_regime,current_trend_ret5_eff5_ma5_regime,current_trend_ret10_range_eff10_regime,hindsight_regime_minus_1d,hindsight_regime_minus_2d,lagged_hindsight_trend_2d,current_exact_match,current_buffer_match,current_lag2_trend_match,current_trend_ret60_015_exact_match,current_trend_ret60_015_buffer_match,current_trend_ret60_015_lag2_trend_match,current_trend_ret60_010_exact_match,current_trend_ret60_010_buffer_match,current_trend_ret60_010_lag2_trend_match,current_trend_eff60_020_exact_match,current_trend_eff60_020_buffer_match,current_trend_eff60_020_lag2_trend_match,current_trend_ma50_flat_ok_exact_match,current_trend_ma50_flat_ok_buffer_match,current_trend_ma50_flat_ok_lag2_trend_match,current_trend_ma20_slope_only_exact_match,current_trend_ma20_slope_only_buffer_match,current_trend_ma20_slope_only_lag2_trend_match,current_trend_stack_ma10_ma20_exact_match,current_trend_stack_ma10_ma20_buffer_match,current_trend_stack_ma10_ma20_lag2_trend_match,current_trend_ret20_eff20_exact_match,current_trend_ret20_eff20_buffer_match,current_trend_ret20_eff20_lag2_trend_match,current_trend_ret10_eff10_exact_match,current_trend_ret10_eff10_buffer_match,current_trend_ret10_eff10_lag2_trend_match,current_trend_range10_ret5_eff5_exact_match,current_trend_range10_ret5_eff5_buffer_match,current_trend_range10_ret5_eff5_lag2_trend_match,current_trend_range20_ret5_ma5_exact_match,current_trend_range20_ret5_ma5_buffer_match,current_trend_range20_ret5_ma5_lag2_trend_match,current_trend_ret5_eff5_ma5_exact_match,current_trend_ret5_eff5_ma5_buffer_match,current_trend_ret5_eff5_ma5_lag2_trend_match,current_trend_ret10_range_eff10_exact_match,current_trend_ret10_range_eff10_buffer_match,current_trend_ret10_range_eff10_lag2_trend_match
2026-02-03,NIFTY,26308.05,26341.2,25641.3,25727.55,279420.0,25239.515,25498.7625,25822.38,25687.5217,53.7247,366.3687,26211.4,25498.7625,24786.125,0.055896,0.015184,0.01962,-0.019914,0.009228,0.012131,0.009604,131210.3,108761.35,0.24483,0.213895,0.145061,0.030974,,0.00291,-0.006023,-0.008579,-0.002977,25458.15,24571.75,25585.0,24571.75,26373.2,24571.75,1.303926,1.140686,0.641594,CHOPPY,10,-8.4e-05,0.001748,0.037644,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,,False,True,
2026-02-04,NIFTY,25675.05,25818.55,25563.95,25776.0,76040.0,25301.365,25478.6275,25818.71,25695.5117,54.6088,358.3854,26133.7151,25478.6275,24823.5399,0.051423,0.014049,0.024585,-0.015383,0.007885,0.012006,0.009615,122871.0,109232.2,0.231282,0.270335,0.11247,0.026668,,0.003662,-0.002356,-0.008359,-0.002661,26341.2,24571.75,26341.2,24571.75,26341.2,24571.75,0.680579,0.680579,0.680579,RANGE,10,0.001682,0.033993,0.024701,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,RANGE,RANGE,CHOPPY,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,True,True,,True,True,
2026-02-05,NIFTY,25755.9,25757.65,25579.5,25642.8,67076.0,25336.655,25453.73,25813.87,25703.8667,51.6815,346.8215,26040.56,25453.73,24866.9,0.04611,0.012723,0.013954,-0.019049,-0.00203,0.012191,0.009665,113453.9,109840.0,0.204028,0.154192,0.135469,0.006885,,0.005968,0.000397,-0.007766,-0.002394,26341.2,24571.75,26341.2,24571.75,26341.2,24571.75,0.605301,0.605301,0.605301,RANGE,10,-0.007349,0.125046,0.02483,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,CHOPPY,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,
2026-02-06,NIFTY,25605.8,25703.95,25491.9,25693.7,84407.0,25401.16,25444.5725,25803.638,25715.4111,52.7235,337.195,26010.0325,25444.5725,24879.1125,0.044446,0.034974,0.025752,-0.007078,-0.007037,0.011565,0.009436,111040.0,108742.05,0.765214,0.307408,0.052891,0.024462,,0.014636,0.006396,-0.005563,-0.001842,26341.2,24571.75,26341.2,24571.75,26341.2,24571.75,0.634067,0.634067,0.634067,RANGE,10,-0.004766,0.077842,0.02478,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,True,True,
2026-02-09,NIFTY,25888.7,25922.25,25780.9,25867.3,63621.0,25470.35,25453.7725,25796.673,25729.1044,56.1976,329.4374,26040.0728,25453.7725,24867.4722,0.046068,0.031046,0.027483,0.007164,-0.000458,0.011617,0.009404,106781.7,107438.15,0.745145,0.322534,0.053445,0.001556,,0.021518,0.011129,-0.002787,-0.001259,26341.2,24679.4,26341.2,24571.75,26341.2,24571.75,0.714827,0.732177,0.732177,RANGE,10,-0.005965,0.100117,0.024614,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,TREND_UP,TREND_UP,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,
2026-02-10,NIFTY,25922.65,25989.45,25870.45,25935.15,59122.0,25529.59,25461.0175,25791.317,25743.8161,57.5093,314.6313,26067.0204,25461.0175,24855.0146,0.047602,0.008069,0.023376,0.005618,0.000969,0.011538,0.009378,101779.2,104302.6,0.437975,0.289583,0.042571,0.00328,,0.02005,0.011493,-0.00148,-0.001203,26341.2,25491.9,26341.2,24571.75,26341.2,24571.75,0.5219,0.770522,0.770522,RANGE,10,-0.019684,0.289777,0.026289,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,True,True,,True,True,
2026-02-11,NIFTY,25997.45,26009.4,25899.8,25953.85,53098.0,25583.085,25472.095,25786.879,25756.2333,57.8859,299.9836,26105.0299,25472.095,24839.1601,0.049696,0.0069,0.021045,0.00861,-0.002291,0.011546,0.009359,93198.0,102583.4,0.400338,0.269056,0.06585,0.007877,,0.01858,0.011135,-0.000256,-0.001233,25989.45,25491.9,26341.2,24571.75,26341.2,24571.75,0.928449,0.78109,0.78109,RANGE,10,-0.018161,0.261738,0.02627,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,True,True,,True,True,
2026-02-12,NIFTY,25906.7,25906.7,25752.4,25807.2,60154.0,25631.74,25479.175,25782.379,25766.3772,53.8696,292.9455,26123.6719,25479.175,24834.6781,0.05059,0.006411,0.019216,0.005517,-0.00397,0.011663,0.009436,88508.4,102058.05,0.359187,0.238897,0.04111,0.013515,,0.017291,0.011647,0.001,-0.00122,26009.4,25491.9,26341.2,24571.75,26341.2,24571.75,0.609275,0.698211,0.698211,RANGE,10,-0.012037,0.186213,0.022439,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_UP,TREND_UP,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,False,False,,False,False,,True,True,,True,True,
2026-02-13,NIFTY,25571.15,25630.35,25444.3,25471.1,89362.0,25696.305,25468.0125,25772.081,25770.7489,45.9987,297.9447,26104.9041,25468.0125,24831.1209,0.050015,-0.008664,0.026008,-0.008689,-0.022322,0.010442,0.009892,97444.6,101900.0,0.299637,0.343879,0.059506,0.074526,,0.008647,0.011619,0.000921,-0.001223,26009.4,25491.9,26341.2,24571.75,26341.2,24571.75,-0.040193,0.508265,0.508265,RANGE,10,-0.011482,0.177237,0.02921,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,,True,True,
2026-02-16,NIFTY,25423.6,25697.0,25372.7,25682.75,64862.0,25755.74,25472.875,25765.061,25777.1317,50.8674,299.8264,26114.7458,25472.875,24831.0042,0.050396,-0.007134,0.02369,0.003801,-0.019449,0.010272,0.010032,89716.2,101407.25,0.236315,0.325448,0.02523,0.064682,,0.001109,0.011205,0.00075,-0.001225,26009.4,25444.3,26341.2,24679.4,26341.2,24571.75,0.421961,0.603773,0.627879,TREND_DOWN,10,-0.031813,0.466526,0.049909,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
2026-02-17,NIFTY,25637.95,25764.4,25570.3,25725.4,62849.0,25755.525,25497.52,25755.84,25784.6789,51.8133,292.2757,26138.4305,25497.52,24856.6095,0.050272,-0.008087,-8.4e-05,0.019534,-0.013148,0.00633,0.009473,68059.1,99634.7,0.277539,0.001748,0.139072,0.043975,,-0.00213,0.00885,0.001434,-0.001376,26009.4,25372.7,26341.2,25372.7,26341.2,24571.75,0.55395,0.364171,0.651982,TREND_DOWN,10,-0.048392,0.594537,0.061414,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,TREND_DOWN,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
2026-02-18,NIFTY,25752.65,25828.05,25645.15,25819.35,58126.0,25759.86,25530.6125,25753.016,25791.7628,53.9101,284.4633,26166.2052,25530.6125,24895.0198,0.049791,-0.005182,0.001682,0.026308,-0.005399,0.006412,0.009443,66267.7,94569.35,0.161853,0.033993,0.185749,0.018015,,-0.004547,0.00691,0.002297,-0.001313,26009.4,25372.7,26009.4,25372.7,26341.2,24571.75,0.701508,0.701508,0.705078,TREND_DOWN,10,-0.040801,0.460958,0.061191,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-19,NIFTY,25873.35,25885.3,25388.75,25454.35,95076.0,25741.015,25538.835,25745.31,25793.6406,45.602,299.6087,26165.9572,25538.835,24911.7128,0.049111,-0.013673,-0.007349,0.006503,-0.016629,0.007735,0.009999,69067.7,91260.8,0.336256,0.125046,0.043325,0.053341,,-0.008543,0.004263,0.002342,-0.001438,25906.7,25372.7,26009.4,25372.7,26341.2,24571.75,0.152903,0.128239,0.498799,TREND_DOWN,10,-0.039439,0.449012,0.062068,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-20,NIFTY,25406.55,25663.55,25379.75,25571.25,106237.0,25728.77,25564.965,25741.575,25797.4617,48.346,298.4855,26150.3752,25564.965,24979.5548,0.045798,0.003932,-0.004766,0.020863,-0.024195,0.007879,0.009758,71250.7,91145.35,0.120641,0.077842,0.142344,0.080605,,-0.006057,0.001263,0.003807,-0.001184,25885.3,25372.7,26009.4,25372.7,26341.2,24571.75,0.387339,0.311842,0.564865,TREND_DOWN,10,-0.060349,0.607248,0.081093,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-23,NIFTY,25678.4,25771.45,25609.35,25713.0,123117.0,25713.34,25591.845,25737.864,25803.7672,51.5432,291.4628,26152.0643,25591.845,25031.6257,0.043781,0.001178,-0.005965,0.021354,-0.01917,0.007764,0.009769,77200.3,91991.0,0.03979,0.100117,0.145833,0.062837,,-0.004398,-0.001646,0.00467,-0.001056,25885.3,25372.7,26009.4,25372.7,26341.2,24571.75,0.66387,0.534475,0.644974,TREND_DOWN,10,-0.056446,0.551213,0.080646,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-24,NIFTY,25641.8,25641.8,25327.6,25424.65,88367.0,25662.29,25595.94,25725.418,25804.8906,45.3927,298.1705,26149.9795,25595.94,25041.9005,0.043291,-0.011691,-0.019684,0.003232,-0.029703,0.008343,0.010048,80124.8,90952.0,0.298971,0.289777,0.021511,0.094073,,-0.005113,-0.00362,0.00386,-0.001181,25885.3,25379.75,26009.4,25372.7,26341.2,24571.75,0.088814,0.081593,0.482014,TREND_DOWN,10,-0.061271,0.568644,0.076886,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-25,NIFTY,25512.6,25652.6,25428.2,25482.5,88662.0,25615.155,25599.12,25714.522,25803.7483,46.7646,293.1535,26149.7781,25599.12,25048.4619,0.043022,-0.013046,-0.018161,0.002502,-0.026484,0.008412,0.010038,83681.2,88439.6,0.347322,0.261738,0.016785,0.083483,,-0.006693,-0.005617,0.002683,-0.001495,25885.3,25327.6,26009.4,25327.6,26341.2,24571.75,0.277748,0.227193,0.514708,TREND_DOWN,10,-0.072338,0.633595,0.082264,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-26,NIFTY,25556.3,25572.95,25400.95,25496.55,60088.0,25584.09,25607.915,25707.251,25801.3783,47.1132,284.4994,26145.9763,25607.915,25069.8537,0.042023,0.001658,-0.012037,0.006947,-0.020576,0.008325,0.009993,83674.6,86091.5,0.068185,0.186213,0.047478,0.065527,,-0.003628,-0.006096,0.002705,-0.001478,25885.3,25327.6,25906.7,25327.6,26341.2,24571.75,0.302941,0.291746,0.522648,TREND_DOWN,10,-0.091991,0.693233,0.096521,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-27,NIFTY,25459.85,25476.4,25141.3,25178.65,91968.0,25554.845,25625.575,25694.453,25793.995,40.6449,289.5579,26075.7593,25625.575,25175.3907,0.035136,-0.015353,-0.011482,0.014227,-0.031069,0.008239,0.009354,83935.2,90689.9,0.478839,0.177237,0.100125,0.095587,,-0.007468,-0.00676,0.002371,-0.001831,25771.45,25327.6,25885.3,25327.6,26341.2,24571.75,-0.335586,-0.267079,0.342988,TREND_DOWN,10,-0.070292,0.532582,0.10013,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False
2026-03-02,NIFTY,24659.25,24989.35,24603.5,24865.7,140871.0,25473.14,25614.44,25675.456,25782.8517,35.4866,309.956,26124.2836,25614.44,25104.5964,0.039809,-0.032952,-0.031813,-0.008877,-0.044867,0.008211,0.009494,91536.1,90626.15,0.854909,0.466526,0.062248,0.134082,,-0.014307,-0.009341,0.000883,-0.002425,25771.45,25141.3,25885.3,25141.3,26341.2,24679.4,-0.437356,-0.37043,0.112107,TREND_DOWN,10,-0.05166,0.403623,0.081803,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
2026-03-04,NIFTY,24388.8,24602.45,24305.4,24480.5,162303.0,25348.65,25552.0875,25645.738,25767.175,30.3696,327.8379,26258.4829,25552.0875,24845.6921,0.055291,-0.037135,-0.048392,-0.048471,-0.065146,0.00885,0.007903,101481.5,84770.3,0.867825,0.594537,0.375205,0.190738,,-0.019367,-0.012222,-0.001713,-0.003097,25652.6,24603.5,25885.3,24603.5,26341.2,24603.5,-0.117243,-0.095959,-0.070783,RANGE,10,-0.028704,0.234703,0.07757,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True
2026-03-05,NIFTY,24615.95,24854.2,24529.4,24765.9,117425.0,25243.305,25501.5825,25617.608,25755.7389,37.5524,331.1133,26277.7153,25501.5825,24725.4497,0.060869,-0.028121,-0.040801,-0.039188,-0.046018,0.009998,0.008467,107411.4,86839.55,0.544736,0.460958,0.283688,0.132688,,-0.022394,-0.014517,-0.00381,-0.003769,25652.6,24305.4,25885.3,24305.4,26009.4,24305.4,0.34182,0.291474,0.270246,TREND_DOWN,10,-0.071217,0.506207,0.077681,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2026-03-06,NIFTY,24656.4,24700.8,24415.75,24450.45,90182.0,25142.915,25441.965,25583.074,25738.8989,33.4454,332.4696,26339.268,25441.965,24544.662,0.070537,-0.041029,-0.039439,-0.046498,-0.053762,0.009851,0.008781,106922.0,87994.85,0.646979,0.449012,0.318567,0.151033,,-0.030909,-0.017244,-0.00648,-0.00483,25572.95,24305.4,25885.3,24305.4,26009.4,24305.4,0.114433,0.09181,0.085123,TREND_DOWN,10,-0.054639,0.407159,0.07241,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2026-03-09,NIFTY,23868.05,24078.15,23697.8,24028.05,175936.0,24988.595,25358.6825,25540.793,25717.6972,28.8929,362.4808,26437.833,25358.6825,24279.532,0.085111,-0.045697,-0.060349,-0.064827,-0.067162,0.010161,0.009321,113891.9,92571.3,0.668409,0.607248,0.404839,0.18136,,-0.036959,-0.022158,-0.010415,-0.00598,25476.4,24305.4,25771.45,24305.4,26009.4,24305.4,-0.236849,-0.189182,-0.162764,TREND_DOWN,10,-0.063068,0.437901,0.076267,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2026-03-10,NIFTY,24280.8,24303.8,24079.95,24261.6,108385.0,24843.455,25278.3975,25505.179,25697.7828,34.2252,356.2881,26430.6833,25278.3975,24126.1117,0.091168,-0.024295,-0.056446,-0.062075,-0.063206,0.010763,0.009511,112418.7,94809.5,0.367905,0.551213,0.384663,0.169954,,-0.035284,-0.02472,-0.013119,-0.006632,24989.35,23697.8,25771.45,23697.8,26009.4,23697.8,0.43653,0.271888,0.2439,TREND_DOWN,10,-0.055611,0.372008,0.075533,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True
2026-03-11,NIFTY,24231.85,24299.0,23834.3,23866.85,122390.0,24687.675,25174.9825,25463.674,25675.4383,30.1132,364.0309,26438.7912,25174.9825,23911.1738,0.100402,-0.025067,-0.061271,-0.079749,-0.083699,0.01116,0.00984,115821.0,97972.9,0.37156,0.568644,0.4595,0.2207,,-0.032916,-0.026075,-0.014758,-0.007099,24854.2,23697.8,25652.6,23697.8,26009.4,23697.8,0.146186,0.086479,0.073131,RANGE,10,-0.02348,0.154546,0.076581,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True
2026-03-12,NIFTY,23674.85,23833.15,23556.3,23639.15,135571.0,24503.34,25059.2475,25417.68,25652.2944,28.0217,360.2114,26435.4973,25059.2475,23682.9977,0.10984,-0.045496,-0.072338,-0.089185,-0.091756,0.010777,0.009842,120511.9,102096.55,0.706936,0.633595,0.491423,0.236775,,-0.036392,-0.029313,-0.017345,-0.007804,24854.2,23697.8,25652.6,23697.8,26009.4,23697.8,-0.050718,-0.030003,-0.025372,RANGE,10,-0.034669,0.210939,0.058843,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,TREND_DOWN,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True
2026-03-13,NIFTY,23462.5,23492.4,23112.0,23151.1,179317.0,24268.795,24926.4425,25358.11,25623.2694,24.1494,372.1337,26488.4392,24926.4425,23364.4458,0.125328,-0.053142,-0.091991,-0.102921,-0.104756,0.011112,0.010476,132434.8,108054.7,0.735571,0.693233,0.525794,0.260306,,-0.038746,-0.034766,-0.020263,-0.008793,24700.8,23556.3,25572.95,23556.3,25906.7,23556.3,-0.354041,-0.200927,-0.172396,RANGE,10,-0.035407,0.210969,0.068178,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,RANGE,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,,False,False,
2026-03-16,NIFTY,23116.1,23502.0,22955.25,23408.8,173398.0,24091.81,24823.3275,25303.355,25598.9489,29.6757,384.6103,26496.2352,24823.3275,23150.4198,0.134785,-0.025772,-0.070292,-0.080966,-0.093334,0.012801,0.010929,140577.8,112256.5,0.386608,0.532582,0.414683,0.226839,,-0.034775,-0.035888,-0.021111,-0.009296,24303.8,23112.0,25476.4,23112.0,25885.3,23112.0,0.249035,0.125529,0.107021,RANGE,10,-0.031159,0.183465,0.067428,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,RANGE,RANGE,,True,True,,True,True,,True,True,,False,False,,True,True,,True,True,,True,True,,False,False,,False,False,,False,False,,False,False,,True,True,,False,False,
2026-03-17,NIFTY,23493.2,23656.8,23346.6,23581.15,116267.0,23963.355,24718.2475,25248.407,25577.5206,33.179,379.2921,26425.682,24718.2475,23010.813,0.138152,-0.028046,-0.05166,-0.081829,-0.086552,0.013416,0.010874,138117.4,114826.75,0.441693,0.403623,0.425951,0.207033,,-0.035573,-0.035426,-0.022159,-0.010067,24303.8,22955.25,24989.35,22955.25,25885.3,22955.25,0.464128,0.307704,0.213614,RANGE,10,-0.036811,0.226228,0.071231,RANGE,RANGE,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,TREND_DOWN,TREND_DOWN,RANGE,TREND_DOWN,RANGE,RANGE,RANGE,RANGE,,True,True,,True,True,,True,True,,False,False,,True,True,,True,True,,True,True,,False,False,,False,False,,True,True,,False,False,,True,True,,True,True,
